timestamp,cmd_v,cmd_omega,actual_x,actual_y,actual_theta,cmd_baseline_x,cmd_baseline_y,cmd_baseline_theta,cmd_baseline_error_xy,cmd_baseline_error_theta
104.24954,1.9999999,0.0,2.6660731997603238,-3.7315468200109945,0.026063640900000004,4.399989780000503,0.0,0.0,4.114718505215874,0.026063640900000004
104.34955,1.9999999,0.0,2.7333340331026226,-3.820262162330782,0.026407364620000005,4.600009769999498,0.0,0.0,4.251926774493624,0.026407364620000005
104.39954,1.9999999,0.0,2.8007414705967406,-3.9089112082912956,0.027145922320000005,4.699989765000514,0.0,0.0,4.345886666504427,0.027145922320000005
104.549545,1.9999999,0.0,2.8680782461947225,-3.997187492350665,0.026794894120000006,4.99999975,0.0,0.0,4.530187319238792,0.026794894120000006
104.69955,1.9999999,0.0,2.9353647634308366,-4.085242935510377,0.027177424620000005,5.300009734999514,0.0,0.0,4.720249536168874,0.027177424620000005
104.74954,1.9999999,0.0,3.0027454744636337,-4.173213292734945,0.027372386480000004,5.3999897300005015,0.0,0.0,4.812742379077043,0.027372386480000004
104.799545,1.9999999,0.0,3.0703638753293,-4.26134964276243,0.027702942680000002,5.4999997249999995,0.0,0.0,4.905326812749233,0.027702942680000002
104.84955,1.9999999,0.0,3.1382329373793536,-4.349673960723543,0.02818110608,5.600009719999497,0.0,0.0,4.9980004493841355,0.02818110608
104.89954,1.9999999,0.0,3.2062103824100037,-4.4379949535178245,0.02887383848,5.699989715000513,0.0,0.0,5.09065168393058,0.02887383848
104.94955,1.9999999,0.0,3.274086514318209,-4.5259753833874745,0.02985884808,5.8000097099995145,0.0,0.0,5.183120793644526,0.02985884808
105.049545,1.9999999,0.0,3.3419219945700958,-4.613512969249523,0.03049696871,5.9999997,0.0,0.0,5.3244604426680695,0.03049696871
105.09955,1.9999999,0.0,3.410032332984356,-4.701156291195991,0.03109280691,6.100009694999498,0.0,0.0,5.416350125537084,0.03109280691
105.14954,1.9999999,0.0,3.478390416309629,-4.788872475910026,0.03155612051,6.199989690000514,0.0,0.0,5.508212250547665,0.03155612051
105.19955,1.9999999,0.0,3.54680957650923,-4.876511147133164,0.03196303103,6.300009684999515,0.0,0.0,5.600042125333069,0.03196303103
105.24954,1.9999999,0.0,3.6151480019319715,-4.963870050501726,0.03226276987,6.399989680000503,0.0,0.0,5.691691229342608,0.03226276987
105.299545,1.9999999,0.0,3.6836870672058617,-5.051332509293651,0.032327675119999996,6.499999675000001,0.0,0.0,5.78338800568206,0.032327675119999996
105.34955,1.9999999,0.0,3.7523495706784695,-5.138901280933695,0.032430166079999996,6.600009669999499,0.0,0.0,5.87515739503607,0.032430166079999996
105.39954,1.9999999,0.0,3.8210003041583542,-5.226299011227093,0.033082053929999994,6.699989665000515,0.0,0.0,5.96680660777569,0.033082053929999994
105.44955,1.9999999,0.0,3.8897862450556797,-5.313512766058622,0.033617589329999996,6.800009659999516,0.0,0.0,6.058285090679978,0.033617589329999996
105.49954,1.9999999,0.0,3.9589116163304707,-5.400891055700813,0.033997119109999994,6.899989655000503,0.0,0.0,6.149761314481743,0.033997119109999994
105.69955,1.9999999,0.0,4.0279277222354875,-5.4878932788092385,0.034710995409999994,7.300009634999515,0.0,0.0,6.389326465554652,0.034710995409999994
105.74954,1.9999999,0.0,4.097070179947235,-5.574795088895856,0.03622832660999999,7.399989630000503,0.0,0.0,6.47978527242358,0.03622832660999999
105.799545,1.9999999,0.0,4.166632778325945,-5.661791588447685,0.037248727409999995,7.499999625000001,0.0,0.0,6.570176445539548,0.037248727409999995
105.84955,1.9999999,0.0,4.236479038040947,-5.7488521856427965,0.037659430449999996,7.600009619999499,0.0,0.0,6.660528464629544,0.037659430449999996
105.89954,1.9999999,0.0,4.306515033295311,-5.835982101287506,0.0378951242,7.699989615000515,0.0,0.0,6.750878226070105,0.0378951242
105.94955,1.9999999,0.0,4.376640513382618,-5.923087359342219,0.038136540819999995,7.800009609999516,0.0,0.0,6.841229409840834,0.038136540819999995
105.99954,1.9999999,0.0,4.446694211525865,-6.00998235737114,0.03833500367999999,7.899989605000504,0.0,0.0,6.93145994798394,0.03833500367999999
106.049545,1.9999999,0.0,4.517000577829672,-6.097068304363023,0.03849651092999999,7.9999996000000015,0.0,0.0,7.021789237545347,0.03849651092999999
106.09955,1.9999999,0.0,4.587390589265487,-6.184128331475406,0.03859224497999999,8.100009594999499,0.0,0.0,7.112097826914403,0.03859224497999999
106.14954,1.9999999,0.0,4.657839742997335,-6.27109557509187,0.03888239974999999,8.199989590000515,0.0,0.0,7.202323600794503,0.03888239974999999
106.19955,1.9999999,0.0,4.728749978435282,-6.358401271501891,0.04030960104999999,8.300009584999515,0.0,0.0,7.292678651011175,0.04030960104999999
106.24954,1.9999999,0.023824055,4.800059436434027,-6.445796597211757,0.04162479254999999,8.399989580000502,0.0,0.0011909645094498567,7.382939171575587,0.04043382804055013
106.299545,1.9999999,0.03847294,4.871763746934206,-6.533348348128067,0.04316953864999999,8.499999504073097,0.00011910832647751633,0.0031148038741498083,7.473305273701312,0.040054734775850184
106.34955,1.9999999,0.060468063,4.943818934888525,-6.6209641030499995,0.04438740284999999,8.600009013924343,0.000430619342641606,0.006138509364464733,7.563768502788082,0.03824889348553526
